22475;Beatrice Souza Barbosa;5.79
11445;Vitór Sousa Santos;3.24
11223;Bianca Fernandes Lima;9.99
10684;Camila Silva Pinto;2.37
9777;Douglas Gomes Oliveira;8.89
28695;Luana Gomes Pereira;6.64
27890;Lucas Costa Souza;4.34
19021;Júlia Lima Ferreira;7.10
19022;Giovana Carvalho Cardoso;9.94
17873;Melissa Carvalho Pereira;8.11
6264;Cauã Araujo Castro;4.16
16300;Leonardo Alves Melo;9.11
22718;Erick Azevedo Ferreira;2.54
2866;Marisa Barbosa Azevedo;4.47
14356;Marisa Costa Carvalho;2.74
26151;Luiza Araujo Alves;6.99
1723;Camila Ferreira Fernandes;7.53
5376;Victor Sousa Cardoso;8.60
16052;Camila Pereira Gomes;4.83
29066;Tiago Azevedo Araujo;7.04
4593;Livia Castro Almeida;0.75
19721;Danilo Carvalho Almeida;9.10
14622;Clara Correia Souza;9.49
15975;Kauã Fernandes Rocha;1.71
1377;Carlos Castro Santos;8.09
24549;Giovana Rodrigues Souza;3.49
25412;Anna Azevedo Cunha;1.98
18788;Kaua Pinto Pinto;6.14
5086;Mateus Barbosa Cavalcanti;0.19
12155;Daniel Souza Cavalcanti;8.01
14634;Victor Fernandes Carvalho;1.23
27321;Renan Silva Alves;5.42
19296;Julia Santos Lima;1.42
22675;Kaua Pinto Dias;6.47
19833;Enzo Silva Almeida;7.18
5565;Davi Santos Cardoso;5.97
6260;Diogo Alves Alves;1.49
28336;Yasmin Pereira Dias;2.33
19815;Nicole Ribeiro Fernandes;2.47
294;Emily Cunha Dias;8.79
5601;Clara Ferreira Cunha;4.52
9616;Sarah Rocha Azevedo;9.66
21839;Felipe Pinto Santos;2.25
9280;Amanda Oliveira Barbosa;1.92
11704;Eduardo Alves Goncalves;7.68
7490;Matilde Araujo Souza;8.40
14670;Ágatha Ferreira Pinto;4.35
7128;Emily Martins Cavalcanti;2.51
23193;Tânia Correia Ferreira;7.09
465;Kai Martins Castro;1.21
27412;Kauê Barbosa Ribeiro;5.90
2126;Eduardo Costa Cavalcanti;2.85
14177;Luis Pinto Rodrigues;6.21
8064;Marisa Rodrigues Sousa;3.31
13468;Antônio Oliveira Barbosa;5.54
20751;Samuel Castro Martins;2.63
2458;Amanda Goncalves Lima;3.42
2576;Manuela Oliveira Martins;0.93
28513;Vitór Cavalcanti Cunha;8.00
11922;André Carvalho Pinto;6.45
17553;Marina Gomes Barros;0.84
6634;Luis Pinto Pinto;2.79
17182;Camila Melo Almeida;9.10
18047;Cauã Martins Lima;9.93
11558;Gabriel Melo Melo;8.96
3404;Nicolas Rocha Ribeiro;2.69
7336;Laura Gomes Sousa;4.58
1382;Diego Almeida Rodrigues;9.21
2135;Ana Pinto Barros;4.07
16147;Julian Ribeiro Barbosa;7.92
22119;Mateus Silva Alves;4.35
20251;Mateus Barros Ferreira;6.73
5331;Matilde Gomes Ribeiro;1.43
16789;Luana Costa Ribeiro;8.07
15416;Emily Ribeiro Azevedo;1.30
24756;Emilly Correia Costa;9.24
18372;Victor Barbosa Almeida;3.60
27766;Letícia Azevedo Cavalcanti;0.70
14542;Anna Rocha Ferreira;4.75
23357;Vitória Goncalves Costa;0.51
4029;Sofia Ribeiro Sousa;7.52
20180;Estevan Azevedo Pereira;7.44
5798;Thaís Ribeiro Dias;1.20
12312;Raissa Goncalves Pinto;8.56
17571;Vitória Alves Barbosa;6.08
1301;Miguel Ribeiro Castro;6.72
3265;Ana Rocha Melo;4.67
23880;Pedro Sousa Cunha;2.00
26690;Vitória Dias Oliveira;5.69
8352;Isabella Barbosa Ribeiro;0.86
26462;Marisa Almeida Pinto;7.40
4288;Caio Alves Cunha;9.84
26742;Estevan Oliveira Martins;6.56
18132;Arthur Rodrigues Ribeiro;4.55
12466;Samuel Alves Correia;3.01
26634;Giovana Castro Lima;9.47
5447;Vitor Silva Cavalcanti;5.21
8597;André Lima Cardoso;2.03
22362;Júlio Oliveira Silva;6.74
11729;Luiza Araujo Carvalho;3.65
3443;Antônio Cardoso Azevedo;0.73
3619;Gabrielle Pinto Costa;3.89
8332;Brenda Ferreira Melo;2.62
21776;Beatriz Silva Carvalho;6.77
15869;Leonor Barbosa Oliveira;2.78
1532;Vitória Pinto Rodrigues;6.44
18122;Brenda Silva Correia;1.93
536;Mateus Cunha Lima;4.11
25962;Isabelle Silva Sousa;2.40
3560;Nicole Azevedo Oliveira;5.81
23914;Letícia Sousa Alves;1.64
4757;Raissa Fernandes Barros;1.26
9573;Laura Silva Silva;2.04
28691;Vitor Alves Araujo;5.61
5232;Vitor Fernandes Cunha;4.71
26529;Julieta Fernandes Barbosa;9.74
28068;Letícia Rodrigues Cunha;6.15
936;Ágatha Melo Fernandes;3.62
24791;Camila Melo Martins;6.76
7921;Renan Lima Oliveira;5.04
2268;Vinícius Melo Melo;9.15
21924;Beatrice Lima Correia;7.33
27592;Eduardo Cunha Ferreira;6.59
28019;Lara Rodrigues Cunha;4.04
178;Ágatha Almeida Rodrigues;0.83
23228;Clara Santos Santos;8.80
24425;Guilherme Ferreira Pereira;3.26
540;Gabriela Silva Pinto;2.04
26246;Erick Barbosa Martins;2.79
12325;Luiz Ferreira Lima;5.88
5212;Alice Cunha Pereira;8.15
7380;Pedro Azevedo Dias;3.67
12249;Bianca Cunha Rocha;9.76
28324;Vinicius Fernandes Melo;9.27
8603;Marisa Cunha Alves;5.13
8761;Alice Silva Barbosa;2.93
29102;Julieta Fernandes Almeida;5.45
8986;Vitória Barbosa Sousa;5.79
10967;Luana Goncalves Castro;6.84
14236;Sophia Oliveira Alves;9.36
3629;Gabrielle Ribeiro Ribeiro;0.23
11613;Igor Gomes Oliveira;9.50
4594;Felipe Cunha Cavalcanti;9.59
22320;Breno Cardoso Melo;0.78
29355;Diego Fernandes Lima;9.70
3457;Gabriel Ribeiro Alves;5.50
2446;Camila Alves Pinto;4.10
2707;Gabrielle Dias Santos;0.18
3751;Lucas Alves Gomes;4.77
6809;Pedro Correia Ferreira;3.23
17116;Giovanna Dias Santos;6.23
23986;Gabriel Carvalho Pereira;3.71
25660;Sophia Ribeiro Cardoso;2.22
5089;Alice Sousa Costa;2.65
5479;Tânia Costa Almeida;0.72
17807;Giovana Ferreira Ribeiro;8.29
8636;Gabrielly Castro Alves;1.75
16838;Kauan Cardoso Souza;4.55
28300;Luiza Cunha Alves;9.88
6817;Luiza Pinto Rocha;3.38
13501;Arthur Ribeiro Barros;0.50
14874;Kauã Barbosa Ferreira;8.06
15956;Bruno Pereira Sousa;1.94
29466;Vitor Barbosa Dias;9.78
2535;José Oliveira Gomes;0.04
24837;Luiz Rodrigues Carvalho;9.22
23103;Nicolas Pinto Sousa;9.37
12869;Bruno Oliveira Oliveira;6.78
12925;Kauê Fernandes Costa;1.45
22227;Julieta Castro Azevedo;4.64
19182;Bruno Azevedo Correia;1.19
13237;Fábio Cunha Barbosa;4.09
23908;Isabelle Silva Gomes;8.81
20643;Lavinia Silva Correia;2.84
28677;Isabella Pinto Barros;9.41
23976;Lara Dias Araujo;1.22
16378;Laura Azevedo Cunha;0.75
13715;Livia Sousa Ribeiro;4.14
12704;Manuela Sousa Cardoso;7.80
25796;Marisa Azevedo Cunha;4.42
21137;Lucas Costa Silva;9.90
2012;Luan Sousa Barros;2.14
9518;Caio Fernandes Correia;5.11
3647;Gabrielly Lima Carvalho;0.58
17910;Kauan Costa Souza;8.97
16784;Vitór Santos Lima;9.03
16547;Livia Castro Cavalcanti;4.39
8615;Brenda Cardoso Barros;1.35
17714;Bianca Martins Pereira;9.93
25432;Carla Souza Silva;4.73
5807;Cauã Melo Almeida;6.28
19690;Mariana Santos Pereira;3.40
19278;Emilly Martins Pinto;8.55
23896;Ryan Silva Martins;2.83
26984;Bruno Araujo Goncalves;5.75
17435;Bianca Alves Castro;0.35
21238;Raissa Cavalcanti Ribeiro;3.98
18337;Julian Goncalves Pereira;0.60
4513;Kauan Dias Ferreira;4.29
2043;Letícia Ferreira Gomes;1.99
19452;Arthur Cardoso Santos;8.89
15075;Victor Pereira Barros;1.87
18390;Lara Cavalcanti Cunha;6.48
17532;Julian Sousa Cunha;0.42
27944;Eduardo Souza Gomes;8.38
249;Enzo Alves Oliveira;2.09
23918;Clara Sousa Melo;7.23
17371;Leonardo Alves Pereira;5.27
24320;Vinícius Dias Barros;5.26
17649;Luana Silva Melo;8.02
26433;Igor Santos Pinto;5.20
2182;Gabriel Lima Castro;6.54
12919;Vitor Rocha Cavalcanti;4.94
9274;Bianca Costa Alves;2.54
5701;Vinicius Ferreira Barbosa;9.59
5634;Fernanda Alves Pinto;6.17
24280;Murilo Melo Gomes;3.09
28848;Enzo Goncalves Ferreira;5.12
329;Nicole Ferreira Castro;1.17
17108;Vitória Araujo Cardoso;4.94
24139;Isabelle Pinto Fernandes;5.90
4756;Giovanna Oliveira Cunha;3.44
1410;Luan Alves Cunha;9.58
17408;Diogo Fernandes Melo;5.30
22486;Estevan Martins Cunha;2.55
21545;Beatrice Almeida Melo;4.89
28669;Manuela Carvalho Alves;1.93
28346;Breno Santos Dias;7.68
8099;Gabriel Costa Cardoso;5.77
9654;Gabrielly Cardoso Costa;7.15
17345;Gabrielle Ferreira Ribeiro;3.84
9045;Leila Rocha Castro;5.81
26273;Larissa Cardoso Dias;7.56
4518;Tomás Oliveira Souza;4.97
1141;Guilherme Santos Silva;0.32
21566;Vitoria Santos Araujo;8.87
1952;Lavinia Pereira Dias;9.95
1749;Larissa Dias Costa;9.44
4081;Diogo Oliveira Cardoso;2.65
9332;Kauan Araujo Cavalcanti;8.61
9657;Murilo Lima Silva;2.65
12876;Arthur Dias Silva;5.90
15429;Julieta Gomes Cavalcanti;9.23
28214;Luana Ribeiro Martins;9.13
2918;Luana Santos Silva;0.78
6241;Luiza Fernandes Silva;6.96
19138;Bruno Ferreira Araujo;1.67
4380;Davi Ribeiro Melo;4.11
25862;Gabriel Silva Goncalves;7.16
5533;Vinicius Sousa Sousa;9.28
24055;Aline Rocha Barros;4.25
17924;Davi Pereira Costa;1.03
27602;Melissa Souza Araujo;3.34
6153;Beatrice Cunha Cardoso;4.69
1339;Mariana Pereira Fernandes;4.51
7936;Vitória Martins Oliveira;3.44
5999;Giovanna Pinto Pereira;6.39
306;Daniel Cunha Alves;4.13
28369;Sophia Azevedo Castro;1.65
1123;Tânia Cunha Sousa;9.01
7946;Leila Pinto Azevedo;7.25
6898;Nicole Pinto Silva;7.46
19156;Carlos Pinto Gomes;9.67
23770;Bruno Cunha Martins;5.71
1839;Felipe Costa Ribeiro;8.28
3937;Marisa Santos Cunha;4.44
11716;Gabrielly Barros Gomes;2.24
24374;Leonardo Rocha Ribeiro;6.47
23627;Isabella Carvalho Azevedo;2.39
8726;Matheus Ferreira Fernandes;0.41
29654;Anna Pinto Cavalcanti;8.55
26489;Murilo Lima Ribeiro;8.63
2934;Livia Alves Almeida;2.99
8300;Yasmin Barros Sousa;0.73
29463;Carolina Castro Carvalho;7.68
8528;Arthur Castro Barros;9.04
6267;Tiago Barbosa Alves;2.58
11988;Vinicius Azevedo Azevedo;9.57
29305;Fernanda Cavalcanti Carvalho;7.94
11169;Nicolas Almeida Lima;9.94
18997;Nicolash Fernandes Alves;3.41
11473;Daniel Alves Rodrigues;0.31
1064;Murilo Alves Alves;8.14
27809;Vinícius Santos Ribeiro;5.51
19314;Igor Martins Alves;0.09
14235;Tiago Santos Martins;3.68
8679;Luana Pereira Cunha;7.07
6474;Bruna Cardoso Rodrigues;2.08
8621;Matheus Dias Cunha;9.33
26535;Carolina Cardoso Alves;1.89
7939;Vinicius Castro Barbosa;0.47
22765;Tânia Pereira Sousa;1.04
8843;Breno Goncalves Cavalcanti;5.74
9428;Ana Cunha Costa;2.86
4137;Vitor Cardoso Carvalho;8.36
10339;Paulo Castro Martins;1.99
2693;Julia Melo Rocha;5.08
3926;Vitor Sousa Azevedo;4.12
28989;Diogo Araujo Oliveira;9.50
7516;Victor Silva Carvalho;0.88
15561;Rodrigo Cunha Gomes;2.08
9114;Beatriz Carvalho Rocha;7.02
10620;Rafael Costa Gomes;2.74
6077;Giovana Alves Pinto;9.82
2124;Lavinia Azevedo Araujo;4.82
16919;Luan Souza Cunha;8.30
4045;Sophia Rocha Azevedo;9.09
13108;Kaua Alves Correia;6.94
7767;Larissa Carvalho Azevedo;3.64
6938;Beatriz Castro Azevedo;1.51
7942;Júlia Rodrigues Ribeiro;1.42
24481;Daniel Barros Carvalho;7.98
17326;Ágatha Correia Azevedo;6.52
14211;Giovanna Sousa Santos;2.21
17938;Luiza Pinto Pinto;1.72
1613;Nicole Pereira Cunha;4.32
26062;Júlio Pinto Almeida;6.98
12256;Murilo Pereira Cavalcanti;6.07
18141;Ryan Rodrigues Sousa;3.76
23607;Estevan Carvalho Ribeiro;6.40
18176;Tomás Lima Martins;1.81
7900;Marcos Ferreira Goncalves;9.34
10597;Luiza Ferreira Silva;8.77
6061;Beatrice Dias Oliveira;7.23
29117;Ágatha Correia Costa;5.57
11022;Vitória Dias Ferreira;3.46
16084;Renan Rocha Barbosa;6.67
15520;Kai Araujo Dias;1.14
16324;Giovana Cavalcanti Alves;7.30
26155;Sarah Barros Ferreira;3.11
15822;Brenda Dias Melo;2.43
4214;Enzo Goncalves Ferreira;6.83
22895;Carla Sousa Martins;8.13
14859;Tiago Souza Santos;4.83
28425;Julieta Barbosa Sousa;5.05
16456;Sofia Melo Santos;5.52
7643;Danilo Barbosa Almeida;3.39
12860;Bruno Dias Castro;7.64
4671;Lucas Almeida Sousa;2.43
8917;Vitór Carvalho Rocha;2.96
22529;Ágatha Oliveira Castro;8.40
17462;Luan Gomes Alves;9.50
4860;Matheus Pinto Alves;2.22
21817;Luís Carvalho Almeida;0.52
25604;Beatrice Sousa Castro;9.58
28574;Lara Sousa Cavalcanti;0.33
14097;Vinicius Almeida Santos;9.57
8191;Larissa Santos Lima;5.61
26733;Isabelle Oliveira Cavalcanti;1.83
26957;Beatriz Souza Alves;1.75
23004;Martim Lima Gomes;9.39
8409;Gabriela Costa Fernandes;5.80
18939;Mariana Melo Lima;9.61
22325;Aline Souza Ferreira;6.89
1756;Aline Barbosa Santos;4.49
26661;Igor Castro Goncalves;8.16
10200;Marina Castro Rodrigues;5.47
20734;Amanda Goncalves Sousa;2.69
19208;Livia Martins Melo;8.49
12203;Diogo Sousa Araujo;8.18
13905;Ágatha Rodrigues Pinto;4.76
18879;Melissa Fernandes Araujo;0.23
23021;Ana Cardoso Melo;5.86
628;Danilo Ribeiro Oliveira;4.73
27667;Livia Alves Martins;1.57
27967;Diogo Oliveira Barbosa;8.22
10361;Letícia Souza Cavalcanti;0.88
28409;Antônio Pereira Cavalcanti;2.95
16875;Mateus Silva Azevedo;6.95
16747;Kauê Cardoso Costa;5.16
18717;Murilo Oliveira Lima;5.58
5445;Lara Silva Sousa;7.60
21268;Yasmin Pereira Gomes;4.99
14962;Marina Azevedo Cunha;9.11
27643;Carolina Pinto Araujo;2.27
28640;Bruno Dias Gomes;9.87
7609;Kauã Gomes Santos;1.88
6916;Victor Almeida Carvalho;9.39
12493;Emilly Souza Lima;6.20
19694;Carolina Gomes Correia;3.08
24613;Gabriela Melo Almeida;5.09
4933;Isabelle Araujo Melo;0.28
2660;Lara Correia Rodrigues;2.83
7408;Mariana Castro Costa;2.04
20397;Felipe Oliveira Cavalcanti;0.47
14398;Eduardo Cardoso Sousa;9.25
13988;Breno Ferreira Silva;2.34
15693;Luiza Lima Correia;7.89
2545;Danilo Martins Costa;4.75
23499;Nicolas Araujo Ribeiro;7.99
21003;Ágatha Alves Ribeiro;2.40
15026;Alice Ribeiro Rocha;8.50
24137;Carla Santos Gomes;1.46
21181;Sophia Correia Costa;1.91
13465;Martim Dias Dias;6.00
6732;Nicolas Alves Ribeiro;8.81
2278;Julieta Cavalcanti Ribeiro;2.68
16610;Estevan Araujo Rocha;6.86
17315;Sofia Goncalves Barbosa;3.32
4468;Julieta Gomes Castro;9.75
6206;Tânia Oliveira Costa;2.68
17168;Carlos Silva Santos;8.79
11503;Luís Pinto Araujo;2.18
483;Gabrielly Fernandes Melo;6.28
5281;Thiago Martins Melo;8.05
11665;Sarah Fernandes Goncalves;8.85
15915;Luana Gomes Sousa;9.13
1897;Emily Santos Martins;7.15
23113;Lara Cavalcanti Lima;6.18
24763;Antônio Pinto Santos;5.41
13294;Martim Araujo Correia;1.08
19034;Tiago Pinto Melo;3.63
14630;Lavinia Santos Rocha;1.98
15034;Vitória Araujo Castro;5.49
24991;Erick Cavalcanti Costa;8.78
16403;Carlos Cunha Oliveira;7.42
6537;Arthur Castro Cavalcanti;2.41
26560;Júlia Costa Castro;5.03
3823;Caio Pereira Barbosa;8.65
6820;Kauan Correia Souza;6.33
22474;Anna Fernandes Martins;3.51
6931;Ágatha Ferreira Gomes;6.55
9257;Livia Almeida Martins;5.37
19335;Diogo Almeida Almeida;1.06
6720;Lucas Fernandes Costa;0.77
17051;Lavinia Costa Fernandes;6.68
12590;Sophia Barbosa Goncalves;6.87
27587;Larissa Ribeiro Silva;3.82
7144;Júlia Azevedo Barros;4.23
26712;Giovanna Cunha Carvalho;9.84
28121;Melissa Goncalves Ribeiro;7.72
3635;Sofia Sousa Souza;4.55
29388;Paulo Santos Cunha;4.15
23866;Amanda Dias Lima;3.38
16454;Rebeca Barbosa Goncalves;9.45
5326;Isabela Melo Pereira;6.30
8708;Thaís Castro Silva;9.83
3120;Diego Lima Barbosa;7.20
14121;Luiz Martins Pereira;9.84
18938;Isabelle Almeida Cunha;8.54
9500;Estevan Souza Rocha;8.99
27695;Marina Sousa Azevedo;7.91
10728;Vitória Costa Melo;4.13
8714;Luís Almeida Ferreira;6.90
28088;Diogo Oliveira Azevedo;8.90
26400;Renan Martins Araujo;2.51
4584;Bianca Costa Araujo;7.08
5780;Cauã Melo Barbosa;5.31
1557;Paulo Ribeiro Cavalcanti;4.13
24397;Pedro Fernandes Cardoso;8.09
24564;Melissa Gomes Cavalcanti;8.55
19217;Alex Carvalho Santos;0.45
26250;Anna Barbosa Cunha;0.12
14744;Kauê Goncalves Pereira;6.02
13440;Marina Goncalves Correia;1.31
27670;João Santos Alves;6.86
14533;Letícia Barros Castro;2.82
2842;Carlos Almeida Rocha;9.82
29903;Igor Azevedo Gomes;8.99
12301;Nicolas Cardoso Castro;8.68
16159;Mariana Lima Azevedo;0.72
19152;Bruna Rodrigues Cavalcanti;9.46
14098;Gustavo Dias Ferreira;2.01
27315;Marcos Lima Melo;2.30
28426;Guilherme Dias Almeida;5.84
9004;Estevan Santos Dias;3.36
9353;Victor Sousa Melo;4.19
16964;Antônio Gomes Lima;3.89
20216;Arthur Silva Correia;1.64
13143;Thiago Cardoso Dias;0.66
26891;Ágatha Rocha Santos;2.03
20956;Enzo Castro Pinto;0.69
29470;Victor Rodrigues Santos;8.81
7066;Carlos Pereira Melo;7.33
7030;Carlos Cunha Ferreira;8.88
12778;Paulo Azevedo Almeida;2.70
27029;Eduarda Rocha Sousa;1.01
17460;Letícia Azevedo Pereira;2.39
7136;Sarah Ribeiro Fernandes;2.97
9062;Alice Almeida Barbosa;3.46
1572;Eduarda Ribeiro Dias;7.45
12761;Gabrielle Ferreira Gomes;9.67
22324;Kauã Castro Goncalves;9.58
20445;Marisa Cavalcanti Cunha;2.77
12300;Amanda Almeida Goncalves;3.11
9077;Alex Carvalho Silva;1.34
28362;Vitor Santos Gomes;1.54
28810;Daniel Sousa Santos;0.16
21467;Luiz Sousa Sousa;6.66
11794;Carolina Cavalcanti Ribeiro;8.86
3512;Laura Rodrigues Lima;6.53
1790;Gustavo Gomes Barros;3.37
1986;Diogo Alves Araujo;9.82
4845;Felipe Ferreira Silva;5.01
5598;Igor Cavalcanti Correia;0.21
10158;José Martins Rodrigues;9.91
11115;Maria Ribeiro Carvalho;0.50
1337;Tânia Ferreira Pereira;3.56
3742;Vitoria Martins Ribeiro;0.55
20807;Kauã Azevedo Barbosa;4.70
5194;Vitoria Barros Souza;8.39
1869;Gabrielle Santos Castro;2.32
13666;Joao Alves Ferreira;6.11
5474;Samuel Rocha Rodrigues;8.54
24896;Felipe Ribeiro Dias;1.60
13381;João Oliveira Martins;9.08
17220;Caio Melo Cunha;2.33
29757;Ana Ferreira Santos;9.18
24670;Luis Cunha Santos;4.05
9802;Isabela Goncalves Rocha;9.63
10049;Ágatha Melo Pinto;9.77
15363;Vinicius Ferreira Azevedo;1.51
10857;Luiza Carvalho Azevedo;1.21
25222;Rebeca Ribeiro Goncalves;8.91
21355;Bruno Melo Carvalho;8.54
4893;Sarah Alves Azevedo;2.71
7182;Tomás Alves Araujo;1.37
4153;Samuel Cunha Martins;0.34
11171;Caio Gomes Goncalves;1.20
27314;Guilherme Correia Carvalho;9.13
17451;Cauã Almeida Cardoso;8.17
27330;Igor Melo Costa;1.49
9889;Fernanda Castro Melo;2.56
1677;Rafael Melo Lima;8.38
17047;Breno Santos Melo;8.94
14300;Rafaela Sousa Alves;8.51
8987;Caio Oliveira Araujo;9.89
23697;Felipe Barros Souza;8.09
24933;Davi Almeida Sousa;2.84
26903;Ágatha Melo Rodrigues;8.63
18112;Emilly Castro Pinto;4.12
19379;Livia Fernandes Araujo;3.56
23668;Livia Almeida Alves;7.77
28207;Tomás Fernandes Souza;1.67
8164;Nicole Oliveira Carvalho;3.76
29168;Larissa Cardoso Barbosa;9.23
9622;Isabelle Cavalcanti Alves;2.54
11144;Miguel Barros Rocha;4.85
12233;Gabrielly Alves Silva;0.63
18071;Luis Cavalcanti Cardoso;2.91
21703;Sofia Barbosa Rodrigues;7.01
19339;Leila Cunha Castro;0.85
19601;Emily Rodrigues Fernandes;2.10
2192;Murilo Silva Ferreira;4.91
20854;Emily Souza Barros;8.69
1568;Cauã Oliveira Correia;5.69
7076;Luís Carvalho Rocha;4.35
20419;Júlia Barbosa Castro;8.78
20697;Kauê Silva Alves;4.45
26233;Júlio Goncalves Pereira;4.35
28063;Eduarda Rodrigues Barros;4.12
3515;Mateus Rocha Goncalves;8.47
6494;Carolina Martins Gomes;5.09
1524;Daniel Gomes Oliveira;4.40
15515;Lucas Azevedo Lima;9.99
26136;Gabriela Silva Dias;5.87
18822;Lucas Costa Goncalves;1.42
14123;Antônio Castro Costa;6.65
15627;Davi Rodrigues Silva;9.70
23844;Kauê Castro Cardoso;3.81
23735;Isabelle Ferreira Lima;3.40
2414;Beatriz Rodrigues Cavalcanti;4.75
16608;Victor Cardoso Gomes;4.16
16448;Ana Almeida Ribeiro;3.95
17388;Lavinia Pinto Ribeiro;8.24
8076;Ana Oliveira Almeida;1.00
11269;Leonardo Melo Ferreira;9.41
5822;Vitor Rodrigues Cardoso;9.95
15186;Sophia Castro Sousa;4.71
25428;Kaua Cardoso Sousa;4.64
18253;Ágatha Almeida Rocha;4.43
20919;Bruno Santos Santos;7.27
2010;Bruna Ferreira Costa;6.73
14381;Lavinia Carvalho Fernandes;7.09
6042;Vitór Pinto Barbosa;0.35
10520;Brenda Alves Castro;7.63
25265;Kauã Correia Silva;4.21
18394;Kai Rodrigues Dias;1.12
11595;Igor Pinto Castro;8.19
24205;Murilo Ribeiro Rodrigues;8.98
3052;Erick Carvalho Almeida;3.56
21816;Vitor Castro Pinto;3.00
11487;Rebeca Martins Cavalcanti;3.89
13233;Alice Castro Cardoso;4.77
4073;Erick Araujo Cavalcanti;8.69
27349;Daniel Rodrigues Pinto;3.88
9690;Cauã Silva Cavalcanti;0.29
8574;Maria Dias Dias;7.41
5271;Arthur Gomes Gomes;0.26
4916;Diego Cunha Ribeiro;8.53
1101;Leila Gomes Barros;4.85
23937;Júlia Rodrigues Martins;8.39
22196;Melissa Pinto Ribeiro;6.96
3385;Amanda Santos Azevedo;1.70
8795;Luan Oliveira Cavalcanti;7.69
6216;Mateus Rocha Fernandes;9.67
9951;Carolina Silva Santos;8.81
5516;Brenda Pinto Fernandes;4.88
16400;Giovanna Souza Souza;9.52
21838;Joao Lima Costa;9.05
13372;Ryan Fernandes Gomes;2.86
17490;Diego Ferreira Carvalho;6.98
12811;Kauan Ferreira Azevedo;5.81
2350;Ana Barros Fernandes;4.09
9926;Nicolas Costa Cavalcanti;9.50
3440;Rafael Alves Araujo;0.34
25031;Vitor Cunha Santos;4.32
14848;Brenda Correia Dias;2.84
27142;Pedro Melo Rodrigues;1.07
22792;João Melo Barros;7.09
25025;Isabela Correia Martins;2.05
27784;Tânia Lima Azevedo;9.07
6090;Luan Rocha Castro;2.49
14895;Raissa Dias Oliveira;3.33
976;Kaua Cavalcanti Cavalcanti;1.09
18979;Amanda Ferreira Ferreira;4.28
346;Carla Pinto Costa;4.32
3661;Arthur Rodrigues Goncalves;7.30
22128;Breno Sousa Oliveira;5.73
28444;Evelyn Castro Santos;8.42
26532;Kai Cavalcanti Alves;6.34
6476;Leonor Cunha Oliveira;0.29
9932;Renan Cardoso Araujo;0.57
25328;Isabela Costa Gomes;7.81
5621;Igor Azevedo Barros;2.91
9562;Julian Martins Lima;7.78
8322;Vitoria Ferreira Azevedo;7.84
8508;Arthur Rodrigues Pereira;8.53
21636;Clara Lima Martins;0.44
17007;Bruno Sousa Rocha;1.12
29228;Leonor Ferreira Gomes;6.54
27829;Gabriel Rodrigues Goncalves;5.31
1889;Marcos Ferreira Sousa;5.68
575;Marina Barros Cunha;8.30
22759;Murilo Ribeiro Correia;9.86
25637;Antônio Gomes Alves;1.96
27225;Caio Pereira Almeida;5.89
23068;Diogo Costa Martins;3.41
24729;Emilly Melo Melo;4.90
26318;Sophia Cavalcanti Pinto;8.85
10357;Otávio Lima Gomes;1.77
17445;Giovana Cardoso Ribeiro;3.58
2042;Pedro Pinto Castro;8.96
24213;Carlos Castro Araujo;7.68
12476;Leonor Ferreira Dias;2.06
26649;Beatriz Azevedo Correia;9.07
1280;Fernanda Correia Cavalcanti;7.37
20834;Rebeca Lima Silva;8.52
1989;Eduardo Lima Martins;0.38
25591;Kauã Araujo Castro;8.45
29700;Victor Melo Costa;3.38
733;Nicolash Pinto Sousa;1.94
12319;Gabriel Silva Rocha;3.29
24349;Luís Pereira Araujo;4.94
11985;Ryan Ferreira Oliveira;10.00
17410;Mariana Silva Melo;3.59
25800;Vinícius Pereira Castro;6.12
25995;Leila Almeida Lima;1.19
11732;Paulo Sousa Araujo;9.61
1806;Yasmin Cunha Gomes;7.18
14076;Caio Rocha Carvalho;4.93
22006;Tânia Castro Ferreira;9.27
14047;João Goncalves Alves;4.78
6790;Nicole Gomes Oliveira;6.13
26668;Vinicius Goncalves Rodrigues;8.79
23984;Nicole Oliveira Ferreira;8.62
14979;Beatriz Barros Costa;4.41
9160;Eduarda Cavalcanti Oliveira;6.24
16884;Guilherme Gomes Silva;7.69
17538;Diogo Cunha Azevedo;5.46
2207;Rafaela Ferreira Oliveira;2.35
13293;Beatriz Carvalho Sousa;0.87
160;Larissa Alves Souza;0.54
5546;Eduardo Pereira Araujo;8.04
23824;Vinícius Rocha Silva;5.98
19159;Nicolas Rodrigues Cavalcanti;5.62
16560;Livia Correia Fernandes;8.57
3680;Luiz Fernandes Carvalho;1.53
941;Emily Pereira Ferreira;2.07
19600;Felipe Correia Castro;6.14
24483;Matilde Correia Gomes;8.75
5171;Matilde Carvalho Goncalves;0.01
5581;Tânia Alves Rodrigues;5.19
7305;Ryan Barbosa Araujo;8.72
20043;Giovana Almeida Silva;6.52
16221;Marisa Araujo Cunha;5.07
3046;Letícia Fernandes Cavalcanti;5.68
6657;Bruna Rocha Ribeiro;5.85
20465;Murilo Gomes Barbosa;0.71
6708;Luís Pereira Sousa;4.04
9484;Tomás Almeida Ferreira;9.38
28206;Martim Lima Carvalho;9.38
5102;Maria Sousa Cardoso;3.29
11677;Vitor Dias Lima;8.77
16773;Larissa Costa Santos;7.17
